"plot_plot_id","subplot_subp_id","_fwd_position","fwd_tran","fwd_tran_label","fwd_lfid","fwd_smallct","fwd_medct","fwd_lrgct","fwd_highct","fwd_highct_qualifier","fwd_highct_label"
"13","1","4","4","315","1","2.0","1.0","0.0","","",""
"13","2","1","1","45","1","6.0","0.0","0.0","","",""
"13","2","2","2","135","1","10.0","1.0","0.0","","",""
"13","2","3","3","225","1","6.0","1.0","0.0","","",""
"13","2","4","4","315","1","12.0","2.0","0.0","","",""
"13","3","1","1","45","1","4.0","0.0","0.0","","",""
"13","3","2","2","135","1","7.0","1.0","0.0","","",""
"13","3","3","3","225","1","8.0","0.0","0.0","","",""
"13","3","4","4","315","1","12.0","0.0","0.0","","",""
"816","1","1","1","45","1","0.0","0.0","0.0","","",""
"816","1","2","2","135","1","2.0","0.0","0.0","","",""
"816","1","3","3","225","1","0.0","0.0","0.0","","",""
"816","1","4","4","315","1","0.0","0.0","0.0","","",""
"816","2","1","1","45","1","0.0","0.0","0.0","","",""
"816","2","2","2","135","1","0.0","0.0","0.0","","",""
"816","2","3","3","225","1","4.0","0.0","2.0","","",""
"816","2","4","4","315","1","0.0","0.0","0.0","","",""
"816","3","1","1","45","1","18.0","2.0","0.0","","",""
"816","3","2","2","135","1","12.0","3.0","0.0","","",""
"816","3","3","3","225","1","10.0","2.0","0.0","","",""
"816","3","4","4","315","1","18.0","1.0","0.0","","",""
"510","1","1","1","45","1","8.0","1.0","0.0","","",""
"510","1","2","2","135","1","5.0","2.0","0.0","","",""
"510","1","3","3","225","1","5.0","0.0","0.0","","",""
"510","1","4","4","315","1","9.0","1.0","0.0","","",""
"510","2","1","1","45","1","0.0","0.0","0.0","","",""
"510","2","2","2","135","1","1.0","0.0","0.0","","",""
"510","2","3","3","225","1","2.0","0.0","0.0","","",""
"510","2","4","4","315","1","0.0","0.0","0.0","","",""
"510","3","1","1","45","1","9.0","1.0","0.0","","",""
"510","3","2","2","135","1","7.0","1.0","1.0","","",""
"510","3","3","3","225","1","11.0","0.0","1.0","","",""
"510","3","4","4","315","1","8.0","2.0","0.0","","",""
"810","1","1","1","45","1","18.0","4.0","0.0","","",""
"810","1","2","2","135","1","14.0","3.0","0.0","","",""
"810","1","3","3","225","1","14.0","0.0","1.0","","",""
"810","1","4","4","315","1","10.0","2.0","0.0","","",""
"810","2","1","1","45","1","19.0","4.0","0.0","","",""
"810","2","2","2","135","1","14.0","2.0","0.0","","",""
"810","2","3","3","225","1","16.0","5.0","0.0","","",""
"810","2","4","4","315","1","11.0","3.0","0.0","","",""
"810","3","1","1","45","1","12.0","0.0","0.0","","",""
"810","3","2","2","135","1","19.0","0.0","0.0","","",""
"810","3","3","3","225","1","12.0","4.0","0.0","","",""
"810","3","4","4","315","1","8.0","2.0","0.0","","",""
"826","1","1","1","45","1","18.0","3.0","0.0","","",""
"826","1","2","2","135","1","18.0","4.0","0.0","","",""
"826","1","3","3","225","1","17.0","8.0","1.0","","",""
"826","1","4","4","315","1","11.0","2.0","0.0","","",""
"826","2","1","1","45","1","6.0","2.0","0.0","","",""
"826","2","2","2","135","1","11.0","3.0","0.0","","",""
"826","2","3","3","225","1","3.0","0.0","0.0","","",""
"826","2","4","4","315","1","1.0","0.0","0.0","","",""
"826","3","1","1","45","1","6.0","2.0","0.0","","",""
"826","3","2","2","135","1","","","","","",""
"826","3","3","3","225","1","14.0","4.0","0.0","","",""
"826","3","4","4","315","1","10.0","5.0","0.0","","",""
"804","1","1","1","45","1","15.0","3.0","0.0","","",""
"804","1","2","2","135","1","19.0","5.0","0.0","","",""
"804","1","3","3","225","1","17.0","5.0","0.0","","",""
"804","1","4","4","315","1","8.0","3.0","0.0","","",""
"804","2","1","1","45","1","18.0","5.0","0.0","","",""
"804","2","2","2","135","1","21.0","0.0","0.0","","",""
"804","2","3","3","225","1","14.0","2.0","0.0","","",""
"804","2","4","4","315","1","12.0","2.0","0.0","","",""
"804","3","1","1","45","1","17.0","5.0","0.0","","",""
"804","3","2","2","135","1","8.0","1.0","1.0","","",""
"804","3","3","3","225","1","8.0","0.0","0.0","","",""
"804","3","4","4","315","1","2.0","0.0","0.0","","",""
"832","1","1","1","45","1","0.0","0.0","0.0","","",""
"832","1","2","2","135","1","0.0","0.0","0.0","","",""
"832","1","3","3","225","1","10.0","0.0","0.0","","",""
"832","1","4","4","315","1","12.0","1.0","0.0","","",""
"832","2","1","1","45","1","15.0","1.0","0.0","","",""
"832","2","2","2","135","1","5.0","0.0","0.0","","",""
"832","2","3","3","225","1","7.0","1.0","0.0","","",""
"832","2","4","4","315","1","13.0","0.0","0.0","","",""
"832","3","1","1","45","1","0.0","0.0","0.0","","",""
"832","3","2","2","135","1","0.0","0.0","0.0","","",""
"832","3","3","3","225","1","0.0","0.0","0.0","","",""
"832","3","4","4","315","1","0.0","0.0","0.0","","",""
"509","3","1","1","45","1","9.0","2.0","0.0","","",""
"509","3","2","2","135","1","7.0","1.0","0.0","","",""
"509","3","3","3","225","1","12.0","2.0","0.0","","",""
"509","3","4","4","315","1","5.0","0.0","0.0","","",""
"504","1","1","1","45","1","7.0","1.0","0.0","","",""
"504","1","2","2","135","1","4.0","0.0","0.0","","",""
"504","1","3","3","225","1","8.0","1.0","0.0","","",""
"504","1","4","4","315","1","8.0","0.0","0.0","","",""
"504","2","1","1","45","1","3.0","0.0","0.0","","",""
"504","2","2","2","135","1","4.0","0.0","0.0","","",""
"504","2","3","3","225","1","4.0","0.0","0.0","","",""
"504","2","4","4","315","1","6.0","1.0","0.0","","",""
"504","3","1","1","45","1","3.0","0.0","0.0","","",""
"504","3","2","2","135","1","4.0","0.0","0.0","","",""
"504","3","3","3","225","1","4.0","0.0","0.0","","",""
"504","3","4","4","315","1","6.0","0.0","0.0","","",""
"512","1","1","1","45","1","5.0","1.0","0.0","","",""
"512","1","2","2","135","1","5.0","1.0","0.0","","",""
"512","1","3","3","225","1","6.0","0.0","0.0","","",""
"512","1","4","4","315","1","8.0","0.0","0.0","","",""
"512","2","1","1","45","1","2.0","0.0","0.0","","",""
"512","2","2","2","135","1","1.0","0.0","0.0","","",""
"512","2","3","3","225","1","1.0","0.0","0.0","","",""
"512","2","4","4","315","1","0.0","0.0","0.0","","",""
"512","3","1","1","45","1","6.0","2.0","0.0","","",""
"512","3","2","2","135","1","5.0","1.0","0.0","","",""
"512","3","3","3","225","1","3.0","0.0","0.0","","",""
"512","3","4","4","315","1","6.0","0.0","0.0","","",""
"819","1","1","1","45","1","9.0","5.0","0.0","","",""
"819","1","2","2","135","1","8.0","2.0","0.0","","",""
"819","1","3","3","225","1","14.0","3.0","0.0","","",""
"819","1","4","4","315","1","10.0","5.0","0.0","","",""
"819","2","1","1","45","1","10.0","2.0","0.0","","",""
"819","2","2","2","135","1","18.0","3.0","0.0","","",""
"819","2","3","3","225","1","7.0","0.0","0.0","","",""
"819","2","4","4","315","1","20.0","2.0","0.0","","",""
"806","1","1","1","45","1","14.0","2.0","0.0","","",""
"806","1","2","2","135","1","12.0","0.0","0.0","","",""
"806","1","3","3","225","1","17.0","0.0","0.0","","",""
"806","1","4","4","315","1","8.0","3.0","0.0","","",""
"806","2","1","1","45","1","12.0","3.0","0.0","","",""
"806","2","2","2","135","1","19.0","4.0","0.0","","",""
"806","2","3","3","225","1","11.0","0.0","0.0","","",""
"806","2","4","4","315","1","16.0","3.0","0.0","","",""
"806","3","1","1","45","1","19.0","2.0","0.0","","",""
"806","3","2","2","135","1","11.0","2.0","0.0","","",""
"806","3","3","3","225","1","8.0","0.0","0.0","","",""
"806","3","4","4","315","1","18.0","2.0","0.0","","",""
"824","1","1","1","45","1","6.0","0.0","0.0","","",""
"824","1","2","2","135","1","7.0","0.0","0.0","","",""
"824","1","3","3","225","1","12.0","0.0","0.0","","",""
"824","1","4","4","315","1","5.0","2.0","0.0","","",""
"824","2","1","1","45","1","11.0","2.0","0.0","","",""
"824","2","2","2","135","1","7.0","0.0","0.0","","",""
"824","2","3","3","225","1","4.0","2.0","0.0","","",""
"824","2","4","4","315","1","12.0","4.0","0.0","","",""
"824","3","1","1","45","1","15.0","3.0","0.0","","",""
"824","3","2","2","135","1","14.0","2.0","0.0","","",""
"824","3","3","3","225","1","8.0","2.0","0.0","","",""
"824","3","4","4","315","1","16.0","1.0","0.0","","",""
"502","1","1","1","45","1","5.0","1.0","0.0","","",""
"502","1","2","2","135","1","2.0","0.0","0.0","","",""
"502","1","3","3","225","1","4.0","1.0","0.0","","",""
"502","1","4","4","315","1","3.0","0.0","0.0","","",""
"502","2","1","1","45","1","12.0","2.0","0.0","","",""
"502","2","2","2","135","1","4.0","1.0","0.0","","",""
"502","2","3","3","225","1","6.0","1.0","0.0","","",""
"502","2","4","4","315","1","6.0","0.0","0.0","","",""
"502","3","1","1","45","1","15.0","2.0","0.0","","",""
"502","3","2","2","135","1","12.0","1.0","0.0","","",""
"502","3","3","3","225","1","12.0","3.0","0.0","","",""
"502","3","4","4","315","1","6.0","3.0","0.0","","",""
"511","1","1","1","45","1","9.0","1.0","0.0","","",""
"511","1","2","2","135","1","8.0","1.0","0.0","","",""
"511","1","3","3","225","1","5.0","1.0","1.0","","",""
"511","1","4","4","315","1","7.0","1.0","0.0","","",""
"511","2","1","1","45","1","9.0","1.0","0.0","","",""
"511","2","2","2","135","1","5.0","1.0","0.0","","",""
"511","2","3","3","225","1","11.0","1.0","0.0","","",""
"511","2","4","4","315","1","8.0","1.0","0.0","","",""
"511","3","1","1","45","1","5.0","1.0","0.0","","",""
"511","3","2","2","135","1","3.0","0.0","0.0","","",""
"511","3","3","3","225","1","8.0","0.0","0.0","","",""
"511","3","4","4","315","1","6.0","1.0","0.0","","",""
"513","1","1","1","45","1","3.0","0.0","0.0","","",""
"513","1","2","2","135","1","2.0","0.0","0.0","","",""
"513","1","3","3","225","1","0.0","1.0","0.0","","",""
"513","1","4","4","315","1","4.0","0.0","0.0","","",""
"513","2","1","1","45","1","12.0","3.0","0.0","","",""
"513","2","2","2","135","1","10.0","0.0","0.0","","",""
"513","2","3","3","225","1","8.0","3.0","0.0","","",""
"513","2","4","4","315","1","8.0","0.0","0.0","","",""
"513","3","1","1","45","1","0.0","0.0","0.0","","",""
"513","3","2","2","135","1","0.0","0.0","0.0","","",""
"513","3","3","3","225","1","5.0","0.0","0.0","","",""
"513","3","4","4","315","1","8.0","0.0","0.0","","",""
"8","1","1","1","45","1","5.0","2.0","0.0","","",""
"8","1","2","2","135","1","6.0","0.0","0.0","","",""
"8","1","3","3","225","1","4.0","0.0","0.0","","",""
"8","1","4","4","315","1","4.0","1.0","0.0","","",""
"8","2","1","1","45","1","3.0","1.0","0.0","","",""
"8","2","2","2","135","1","6.0","0.0","0.0","","",""
"8","2","3","3","225","1","2.0","0.0","0.0","","",""
"8","2","4","4","315","1","6.0","1.0","1.0","","",""
"8","3","1","1","45","1","7.0","2.0","0.0","","",""
"8","3","2","2","135","1","4.0","1.0","0.0","","",""
"8","3","3","3","225","1","2.0","1.0","1.0","","",""
"8","3","4","4","315","1","5.0","1.0","0.0","","",""
"7","1","1","1","45","1","5.0","0.0","0.0","","",""
"7","1","2","2","135","1","4.0","0.0","0.0","","",""
"7","1","3","3","225","1","3.0","0.0","0.0","","",""
"7","1","4","4","315","1","2.0","0.0","0.0","","",""
"7","2","1","1","45","1","6.0","1.0","0.0","","",""
"7","2","2","2","135","1","5.0","0.0","0.0","","",""
"7","2","3","3","225","1","2.0","0.0","0.0","","",""
"7","2","4","4","315","1","7.0","0.0","0.0","","",""
"7","3","1","1","45","1","5.0","0.0","0.0","","",""
"7","3","2","2","135","1","2.0","0.0","0.0","","",""
"7","3","3","3","225","1","6.0","1.0","0.0","","",""
"7","3","4","4","315","1","8.0","2.0","0.0","","",""
"821","1","1","1","45","1","16.0","2.0","0.0","","",""
"821","1","2","2","135","1","11.0","2.0","0.0","","",""
"821","1","3","3","225","1","8.0","1.0","0.0","","",""
"821","1","4","4","315","1","19.0","0.0","0.0","","",""
"821","2","1","1","45","1","12.0","3.0","0.0","","",""
"821","2","2","2","135","1","11.0","0.0","0.0","","",""
"821","2","3","3","225","1","19.0","0.0","0.0","","",""
"821","2","4","4","315","1","16.0","2.0","0.0","","",""
"821","3","1","1","45","1","12.0","2.0","0.0","","",""
"821","3","2","2","135","1","18.0","0.0","0.0","","",""
"821","3","3","3","225","1","11.0","0.0","0.0","","",""
"821","3","4","4","315","1","20.0","2.0","0.0","","",""
"833","1","1","1","45","1","8.0","1.0","0.0","","",""
"833","1","2","2","135","1","3.0","0.0","0.0","","",""
"833","1","3","3","225","1","4.0","1.0","0.0","","",""
"833","1","4","4","315","1","3.0","0.0","","","",""
"833","2","1","1","45","1","0.0","0.0","0.0","","",""
"833","2","2","2","135","1","4.0","10.0","0.0","","",""
"833","2","3","3","225","1","10.0","0.0","0.0","","",""
"833","2","4","4","315","1","11.0","1.0","0.0","","",""
"833","3","1","1","45","1","1.0","0.0","0.0","","",""
"833","3","2","2","135","1","2.0","0.0","0.0","","",""
"833","3","3","3","225","1","7.0","1.0","0.0","","",""
"833","3","4","4","315","1","11.0","0.0","0.0","","",""
"814","1","1","1","45","1","19.0","3.0","0.0","","",""
"814","1","2","2","135","1","23.0","4.0","0.0","","",""
"814","1","3","3","225","1","18.0","4.0","0.0","","",""
"814","1","4","4","315","1","2.0","0.0","0.0","","",""
"814","2","1","1","45","1","19.0","3.0","0.0","","",""
"814","2","2","2","135","1","17.0","5.0","0.0","","",""
"814","2","3","3","225","1","12.0","1.0","0.0","","",""
"814","2","4","4","315","1","13.0","2.0","0.0","","",""
"814","3","1","1","45","1","23.0","5.0","0.0","","",""
"814","3","2","2","135","1","18.0","6.0","0.0","","",""
"814","3","3","3","225","1","14.0","2.0","0.0","","",""
"814","3","4","4","315","1","12.0","7.0","0.0","","",""
"828","1","1","1","45","1","18.0","3.0","0.0","","",""
"828","1","2","2","135","1","18.0","0.0","0.0","","",""
"828","1","3","3","225","1","11.0","0.0","0.0","","",""
"828","1","4","4","315","1","9.0","3.0","0.0","","",""
"828","2","1","1","45","1","13.0","2.0","0.0","","",""
"828","2","2","2","135","1","11.0","2.0","0.0","","",""
"828","2","3","3","225","1","6.0","1.0","0.0","","",""
"828","2","4","4","315","1","8.0","2.0","0.0","","",""
"828","3","1","1","45","1","11.0","0.0","0.0","","",""
"828","3","2","2","135","1","16.0","0.0","0.0","","",""
"828","3","3","3","225","1","5.0","0.0","0.0","","",""
"828","3","4","4","315","1","8.0","1.0","0.0","","",""
"811","1","1","1","45","1","0.0","0.0","0.0","","",""
"811","1","2","2","135","1","0.0","0.0","0.0","","",""
"811","1","3","3","225","1","4.0","0.0","0.0","","",""
"811","1","4","4","315","1","8.0","0.0","0.0","","",""
"811","2","1","1","45","1","3.0","0.0","0.0","","",""
"811","2","2","2","135","1","13.0","0.0","0.0","","",""
"811","2","3","3","225","1","12.0","0.0","0.0","","",""
"811","2","4","4","315","1","1.0","0.0","0.0","","",""
"811","3","1","1","45","1","","0.0","0.0","","",""
"811","3","2","2","135","1","11.0","0.0","0.0","","",""
"811","3","3","3","225","1","8.0","0.0","0.0","","",""
"811","3","4","4","315","1","1.0","0.0","0.0","","",""
"822","1","1","3","225","1","6.0","0.0","0.0","","",""
"822","1","2","4","315","1","11.0","0.0","0.0","","",""
"822","2","1","1","45","1","1.0","0.0","0.0","","",""
"822","2","2","2","135","1","0.0","0.0","0.0","","",""
"822","2","3","3","225","1","0.0","0.0","0.0","","",""
"822","2","4","4","315","1","2.0","0.0","0.0","","",""
"822","3","1","1","45","1","1.0","0.0","0.0","","",""
"822","3","2","2","135","1","0.0","0.0","0.0","","",""
"822","3","3","3","225","1","0.0","0.0","0.0","","",""
"822","3","4","4","315","1","9.0","1.0","0.0","","",""
"831","1","1","1","45","1","12.0","0.0","0.0","","",""
"831","1","2","2","135","1","18.0","0.0","0.0","","",""
"831","1","3","3","225","1","9.0","0.0","0.0","","",""
"831","1","4","4","315","1","6.0","0.0","0.0","","",""
"831","2","1","1","45","1","12.0","0.0","0.0","","",""
"831","2","2","2","135","1","19.0","0.0","0.0","","",""
"831","2","3","3","225","1","5.0","0.0","0.0","","",""
"831","2","4","4","315","1","3.0","0.0","0.0","","",""
"831","3","1","1","45","1","14.0","0.0","0.0","","",""
"831","3","2","2","135","1","19.0","2.0","0.0","","",""
"831","3","3","3","225","1","11.0","0.0","0.0","","",""
"831","3","4","4","315","1","7.0","3.0","0.0","","",""
"803","1","1","1","45","1","17.0","2.0","0.0","","",""
"803","1","2","2","135","1","14.0","2.0","0.0","","",""
"803","1","3","3","225","1","7.0","4.0","0.0","","",""
"803","1","4","4","315","1","18.0","1.0","0.0","","",""
"803","2","1","1","45","1","0.0","0.0","0.0","","",""
"803","2","2","2","135","1","4.0","0.0","0.0","","",""
"803","2","3","3","225","1","12.0","3.0","0.0","","",""
"803","2","4","4","315","1","18.0","1.0","0.0","","",""
"803","3","1","1","45","1","0.0","0.0","0.0","","",""
"803","3","2","2","135","1","5.0","0.0","0.0","","",""
"803","3","3","3","225","1","12.0","3.0","0.0","","",""
"803","3","4","4","315","1","17.0","3.0","1.0","","",""
"843","1","1","1","45","1","10.0","6.0","0.0","","",""
"843","1","2","2","135","1","14.0","4.0","0.0","","",""
"843","1","3","3","225","1","13.0","6.0","0.0","","",""
"843","1","4","4","315","1","19.0","8.0","0.0","","",""
"843","2","1","1","45","1","11.0","7.0","0.0","","",""
"843","2","2","2","135","1","9.0","5.0","0.0","","",""
"843","2","3","3","225","1","19.0","8.0","0.0","","",""
"843","2","4","4","315","1","12.0","6.0","0.0","","",""
"843","3","1","1","45","1","8.0","4.0","0.0","","",""
"843","3","2","2","135","1","1.0","0.0","0.0","","",""
"843","3","3","3","225","1","0.0","2.0","0.0","","",""
"843","3","4","4","315","1","8.0","3.0","0.0","","",""
"839","1","1","1","45","1","19.0","4.0","0.0","","",""
"839","1","2","2","135","1","21.0","2.0","0.0","","",""
"839","1","3","3","225","1","16.0","6.0","0.0","","",""
"839","1","4","4","315","1","14.0","8.0","0.0","","",""
"839","2","1","1","45","1","21.0","8.0","0.0","","",""
"839","2","2","2","135","1","11.0","8.0","0.0","","",""
"839","2","3","3","225","1","10.0","4.0","0.0","","",""
"839","2","4","4","315","1","16.0","9.0","0.0","","",""
"839","3","1","1","45","1","19.0","8.0","0.0","","",""
"839","3","2","2","135","1","21.0","5.0","0.0","","",""
"839","3","3","3","225","1","23.0","4.0","0.0","","",""
"839","3","4","4","315","1","10.0","12.0","0.0","","",""
"43","1","1","1","45","1","25.0","7.0","3.0","","",""
"43","1","2","2","135","1","15.0","10.0","5.0","","",""
"43","1","3","3","225","1","14.0","3.0","1.0","","",""
"43","1","4","4","315","1","17.0","6.0","2.0","","",""
"43","2","1","1","45","1","15.0","3.0","2.0","","",""
"43","2","2","2","135","1","17.0","5.0","1.0","","",""
"43","2","3","3","225","1","17.0","6.0","2.0","","",""
"43","2","4","4","315","1","10.0","3.0","2.0","","",""
"43","3","1","1","45","1","15.0","6.0","2.0","","",""
"43","3","2","2","135","1","10.0","2.0","1.0","","",""
"43","3","3","3","225","1","5.0","2.0","","","",""
"43","3","4","4","315","1","11.0","3.0","1.0","","",""
"39","1","1","1","45","1","11.0","3.0","","","",""
"39","1","2","2","135","1","9.0","1.0","2.0","","",""
"39","1","3","3","225","1","13.0","5.0","1.0","","",""
"39","1","4","4","315","1","8.0","2.0","3.0","","",""
"39","2","1","1","45","1","9.0","2.0","1.0","","",""
"39","2","2","2","135","1","12.0","1.0","1.0","","",""
"39","2","3","3","225","1","15.0","3.0","","","",""
"39","2","4","4","315","1","8.0","3.0","2.0","","",""
"39","3","1","1","45","1","7.0","4.0","3.0","","",""
"39","3","2","3","225","1","10.0","4.0","1.0","","",""
"39","3","3","4","315","1","32.0","3.0","2.0","","",""
"39","3","4","2","135","1","17.0","7.0","6.0","","",""
"37","1","1","1","45","1","3.0","1.0","","","",""
"37","1","2","3","225","1","3.0","1.0","","","",""
"37","1","3","2","135","1","5.0","","","","",""
"37","1","4","4","315","1","3.0","1.0","1.0","","",""
"37","2","1","1","45","1","4.0","2.0","","","",""
"37","2","2","3","225","1","3.0","2.0","","","",""
"37","2","3","2","135","1","5.0","","","","",""
"37","2","4","4","315","1","3.0","1.0","1.0","","",""
"37","3","1","1","45","1","3.0","1.0","","","",""
"37","3","2","2","135","1","2.0","2.0","","","",""
"37","3","3","3","225","1","5.0","","1.0","","",""
"37","3","4","4","315","1","4.0","1.0","1.0","","",""
"35","1","1","1","45","1","2.0","","","","",""
"35","1","2","2","135","1","3.0","","","","",""
"35","1","3","3","225","1","4.0","1.0","","","",""
"35","1","4","4","315","1","2.0","","","","",""
"35","2","1","1","45","1","","","","","",""
"35","2","2","2","135","1","","","","","",""
"35","2","3","3","225","1","2.0","","","","",""
"35","2","4","4","315","1","","1.0","","","",""
"35","3","1","1","45","1","2.0","","","","",""
"35","3","2","2","135","1","3.0","","","","",""
"35","3","3","3","225","1","1.0","1.0","","","",""
"35","3","4","4","315","1","2.0","1.0","1.0","","",""
"36","1","1","1","45","1","6.0","2.0","","","",""
"36","1","2","2","135","1","3.0","1.0","","","",""
"36","1","3","3","225","1","","2.0","","","",""
"36","1","4","4","315","1","4.0","3.0","","","",""
"36","2","1","1","45","1","3.0","","","","",""
"36","2","2","2","135","1","3.0","1.0","","","",""
"36","2","3","3","225","1","12.0","4.0","3.0","","",""
"36","2","4","4","315","1","8.0","7.0","","","",""
"36","3","1","1","45","1","5.0","2.0","","","",""
"36","3","2","3","225","1","4.0","2.0","","","",""
"36","3","3","2","135","1","6.0","1.0","1.0","","",""
"36","3","4","4","315","1","2.0","1.0","","","",""
"40","1","1","1","45","1","12.0","7.0","3.0","","",""
"40","1","2","3","225","1","7.0","3.0","2.0","","",""
"40","1","3","2","135","1","15.0","6.0","","","",""
"40","1","4","4","315","1","8.0","3.0","1.0","","",""
"40","2","1","1","45","1","8.0","10.0","5.0","","",""
"40","2","2","3","225","1","4.0","3.0","1.0","","",""
"40","2","3","2","135","1","7.0","5.0","4.0","","",""
"40","2","4","4","315","1","21.0","3.0","3.0","","",""
"40","3","1","1","45","1","12.0","7.0","1.0","","",""
"40","3","2","3","225","1","14.0","2.0","","","",""
"40","3","3","2","135","1","20.0","6.0","4.0","","",""
"40","3","4","4","315","1","22.0","4.0","1.0","","",""
"481","1","1","1","45","1","9.0","3.0","0.0","","",""
"481","1","2","2","135","1","3.0","","","","",""
"481","1","3","3","225","1","6.0","","","","",""
"481","1","4","4","315","1","2.0","","","","",""
"481","2","1","1","45","1","17.0","5.0","1.0","","",""
"481","2","2","2","135","1","13.0","3.0","1.0","","",""
"481","2","3","3","225","1","19.0","8.0","0.0","","",""
"481","2","4","4","315","1","11.0","3.0","0.0","","",""
"481","3","1","1","45","1","11.0","2.0","2.0","","",""
"481","3","2","2","135","1","14.0","2.0","1.0","","",""
"481","3","3","3","225","1","17.0","7.0","2.0","","",""
"481","3","4","4","315","1","6.0","1.0","0.0","","",""
"836","1","1","1","45","1","3.0","","","","",""
"836","1","2","2","135","1","5.0","","","","",""
"836","1","3","3","225","1","","","","","",""
"836","1","4","4","315","1","9.0","","","","",""
"836","3","1","1","45","1","3.0","","","","",""
"836","3","2","2","135","1","5.0","","","","",""
"836","3","3","3","225","1","2.0","","","","",""
"836","3","4","4","315","1","7.0","","","","",""
"836","2","1","1","45","1","7.0","","","","",""
"836","2","2","2","135","1","3.0","","","","",""
"836","2","3","3","225","1","6.0","","","","",""
"836","2","4","4","315","1","2.0","","","","",""
"505","1","1","1","45","1","5.0","1.0","0.0","","",""
"505","1","2","2","135","1","9.0","0.0","0.0","","",""
"505","1","3","3","225","1","22.0","2.0","0.0","","",""
"505","1","4","4","315","1","13.0","1.0","0.0","","",""
"505","2","1","1","45","1","11.0","0.0","0.0","","",""
"505","2","2","2","135","1","13.0","2.0","0.0","","",""
"505","2","3","3","225","1","32.0","3.0","0.0","","",""
"505","2","4","4","315","1","7.0","0.0","0.0","","",""
"505","3","1","1","45","1","38.0","1.0","2.0","","",""
"505","3","2","2","135","1","29.0","2.0","0.0","","",""
"505","3","3","3","225","1","45.0","1.0","0.0","","",""
"505","3","4","4","315","1","23.0","3.0","0.0","","",""
"823","1","1","1","45","1","12.0","0.0","0.0","","",""
"823","1","2","2","135","1","9.0","0.0","0.0","","",""
"823","1","3","3","225","1","17.0","1.0","0.0","","",""
"823","1","4","4","315","1","25.0","0.0","0.0","","",""
"823","2","1","1","45","1","31.0","1.0","0.0","","",""
"823","2","2","2","135","1","19.0","0.0","0.0","","",""
"823","2","3","3","225","1","15.0","0.0","0.0","","",""
"823","2","4","4","315","1","14.0","1.0","0.0","","",""
"823","3","1","1","45","1","21.0","1.0","0.0","","",""
"823","3","2","2","135","1","12.0","0.0","0.0","","",""
"823","3","3","3","225","1","8.0","1.0","0.0","","",""
"823","3","4","4","315","1","25.0","0.0","0.0","","",""
"802","1","1","1","45","1","27.0","2.0","1.0","","",""
"802","1","2","2","135","1","32.0","3.0","1.0","","",""
"802","1","3","3","225","1","23.0","4.0","2.0","","",""
"802","1","4","4","315","1","19.0","","","","",""
"802","2","1","1","45","1","15.0","2.0","","","",""
"802","2","2","2","135","1","9.0","","","","",""
"802","2","3","3","225","1","19.0","2.0","","","",""
"802","2","4","4","315","1","43.0","3.0","","","",""
"802","3","1","1","45","1","35.0","1.0","","","",""
"802","3","2","2","135","1","41.0","1.0","","","",""
"802","3","3","3","225","1","18.0","","","","",""
"802","3","4","4","315","1","29.0","","","","",""
"508","1","1","1","45","1","18.0","1.0","","","",""
"508","1","2","2","135","1","41.0","2.0","0.0","","",""
"508","1","3","3","225","1","13.0","1.0","0.0","","",""
"508","1","4","4","315","1","19.0","3.0","0.0","","",""
"508","3","1","1","45","1","18.0","1.0","0.0","","",""
"508","3","2","2","135","1","21.0","2.0","0.0","","",""
"508","3","3","3","225","1","15.0","0.0","0.0","","",""
"508","3","4","4","315","1","18.0","1.0","0.0","","",""
"829","1","1","1","45","1","18.0","1.0","1.0","","",""
"829","1","2","2","135","1","21.0","1.0","0.0","","",""
"829","1","3","3","225","1","26.0","3.0","0.0","","",""
"829","1","4","4","315","1","9.0","0.0","0.0","","",""
"829","2","1","1","45","1","9.0","1.0","0.0","","",""
"829","2","2","2","135","1","13.0","0.0","0.0","","",""
"829","2","3","3","225","1","37.0","1.0","0.0","","",""
"829","2","4","4","315","1","19.0","0.0","0.0","","",""
"829","3","1","1","45","1","13.0","0.0","0.0","","",""
"829","3","2","2","135","1","17.0","0.0","1.0","","",""
"829","3","3","3","225","1","9.0","0.0","0.0","","",""
"829","3","4","4","315","1","12.0","2.0","0.0","","",""
"805","1","1","1","45","1","15.0","0.0","0.0","","",""
"805","1","2","2","135","1","19.0","0.0","0.0","","",""
"805","1","3","3","225","1","7.0","0.0","0.0","","",""
"805","1","4","4","315","1","22.0","1.0","0.0","","",""
"805","2","1","1","45","1","26.0","1.0","0.0","","",""
"805","2","2","2","135","1","33.0","0.0","0.0","","",""
"805","2","3","3","225","1","19.0","1.0","0.0","","",""
"805","2","4","4","315","1","13.0","0.0","0.0","","",""
"805","3","1","1","45","1","52.0","3.0","0.0","","",""
"805","3","2","2","135","1","32.0","4.0","0.0","","",""
"805","3","3","3","225","1","27.0","3.0","1.0","","",""
"805","3","4","4","315","1","25.0","2.0","1.0","","",""
"517","1","1","1","45","1","15.0","1.0","0.0","","",""
"517","1","2","2","135","1","26.0","2.0","0.0","","",""
"517","1","3","3","225","1","12.0","0.0","0.0","","",""
"517","1","4","4","315","1","18.0","1.0","0.0","","",""
"517","2","1","1","45","1","30.0","2.0","0.0","","",""
"517","2","2","2","135","1","22.0","1.0","0.0","","",""
